close,rsi,rsi_price_line,rsi_signal_line,mbl,volume
98.55346479506218,51,46,56,96.58239549916094,452
98.77815546303306,36,31,41,96.8025923537724,833
98.60150715433029,22,17,27,96.62947701124368,381
98.47760624191622,58,53,63,96.50805411707789,376
98.77576668124635,52,47,57,96.80025134762143,270
98.15081973625853,28,23,33,96.18780334153335,392
98.52706045987976,50,45,55,96.55651925068217,247
99.06948064355309,54,49,59,97.08809103068202,496
100.0350657537778,69,64,74,98.03436443870224,184
99.30229274000642,79,74,84,97.3162468852063,448
99.14999212656824,36,31,41,97.16699228403687,969
99.79235725248414,52,47,57,97.79651010743446,638
99.49159026573672,49,44,54,97.50175846042198,390
99.82984404536465,25,20,30,97.83324716445736,686
100.15633955727347,51,46,56,98.153212766128,319
100.13178513374454,74,69,79,98.12914943106965,209
100.84090795333023,44,39,49,98.82408979426363,297
101.52967604477284,29,24,34,99.49908252387738,558
102.02771025353026,73,68,78,99.98715604845965,194
101.85430391682914,36,31,41,99.81721783849255,418
101.65962446974734,73,68,78,99.6264319803524,198
101.18908483111154,60,55,65,99.1653031344893,889
101.97342212740773,68,63,73,99.93395368485957,777
102.9502309635907,53,48,58,100.89122634431888,195
103.57937989009284,69,64,74,101.50779229229099,120
104.2012606826865,57,52,62,102.11723546903276,377
103.36596768457008,59,54,64,101.29864833087868,643
103.08357876454652,51,46,56,101.02190718925559,131
102.39087129514999,42,37,47,100.34305386924699,736
102.25198481195439,23,18,28,100.2069451157153,403
102.82473347945667,49,44,54,100.76823880986753,634
103.6712616500446,25,20,30,101.59783641704371,539
104.34371115890399,30,25,35,102.2568369357259,802
104.79219779828807,42,37,47,102.69635384232231,786
104.32660227393566,20,15,25,102.24007022845694,440
104.78797665877482,33,28,38,102.69221712559933,972
104.5507502047898,65,60,70,102.459735200694,182
104.66839104728473,59,54,64,102.57502322633903,278
104.88618737421358,51,46,56,102.78846362672931,544
105.27929197550888,61,56,66,103.1737061359987,898
105.66982116452284,78,73,83,103.55642474123239,246
106.11845819767913,77,72,82,103.99608903372555,756
105.68668678312069,76,71,81,103.57295304745827,939
106.55115933234633,60,55,65,104.4201361456994,862
106.52016666959804,24,19,29,104.38976333620607,534
106.01346349436724,67,62,72,103.8931942244799,598
105.88890864571034,46,41,51,103.77113047279613,243
105.33836859314418,50,45,55,103.2316012212813,828
104.84924191732468,33,28,38,102.75225707897818,191
105.56943437877554,22,17,27,103.45804569120003,729
106.09712440385523,54,49,59,103.97518191577812,989
106.09571628003512,57,52,62,103.97380195443442,855
105.24755610842479,34,29,39,103.14260498625629,301
105.70024674150555,25,20,30,103.58624180667545,436
106.46071032617543,34,29,39,104.33149611965192,388
106.15837890435701,33,28,38,104.03521132626986,772
107.12398830176251,63,58,68,104.98150853572726,253
107.01786962298955,57,52,62,104.87751223052976,727
107.43277251488558,55,50,60,105.28411706458787,570
107.27185649687505,49,44,54,105.12641936693754,983
106.74387391305297,53,48,58,104.6089964347919,609
105.68083318169042,46,41,51,103.56721651805661,619
105.99049178342989,35,30,40,103.87068194776128,400
106.64685145920438,68,63,73,104.5139144300203,532
106.05624170714803,48,43,53,103.93511687300507,370
106.31085917933869,70,65,75,104.18464199575192,745
105.81530089416509,31,26,36,103.69899487628179,885
105.74569059784407,72,67,77,103.63077678588719,233
105.57413721348463,26,21,31,103.46265446921494,739
106.18401659574069,78,73,83,104.06033626382587,701
106.77341611489251,43,38,48,104.63794779259466,960
106.32922335826022,76,71,81,104.20263889109502,924
106.18598799864145,46,41,51,104.06226823866862,918
106.63909064438334,79,74,84,104.50630883149567,862
106.36134019906521,62,57,67,104.23411339508391,712
106.18733154551433,64,59,69,104.06358491460404,401
106.27792849605638,46,41,51,104.15236992613525,802
106.15161871321679,64,59,69,104.02858633895245,829
106.56805446428083,27,22,32,104.43669337499522,706
107.3516858504238,43,38,48,105.20465213341532,589
106.6425652145463,50,45,55,104.50971391025537,942
106.17212842747077,30,25,35,104.04868585892135,218
107.13537774786502,54,49,59,104.99267019290772,291
107.33522861710698,65,60,70,105.18852404476483,472
106.94875964043173,62,57,67,104.8097844476231,713
106.77227594591238,51,46,56,104.63683042699414,284
106.61600651767866,52,47,57,104.48368638732508,752
107.06369509826384,37,32,42,104.92242119629856,136
107.22215572968977,62,57,67,105.07771261509598,405
107.08209776737311,33,28,38,104.94045581202565,698
107.24240805993284,43,38,48,105.09755989873419,704
107.72820381090193,20,15,25,105.5736397346839,670
108.22668118448166,28,23,33,106.06214756079203,739
108.480378389784,24,19,29,106.31077082198831,915
109.23378363262611,26,21,31,107.0491079599736,100
109.5780734583997,78,73,83,107.3865119892317,322
110.25592958864546,29,24,34,108.05081099687254,850
109.88041393687779,42,37,47,107.68280565814023,889
109.93383129571127,40,35,45,107.73515466979704,485
109.65090057513513,50,45,55,107.45788256363242,778
109.20991007889073,74,69,79,107.02571187731292,703
108.73750144314147,56,51,61,106.56275141427864,172
109.33017696953942,66,61,71,107.14357343014863,355
109.02172046145623,35,30,40,106.8412860522271,789
109.75112342847942,23,18,28,107.55610095990983,981
110.1076969046129,66,61,71,107.90554296652063,705
109.85307393192836,20,15,25,107.65601245328979,651
110.43912285792653,57,52,62,108.230340400768,106
109.68628329827212,56,51,61,107.49255763230667,966
109.73057526840881,77,72,82,107.53596376304064,488
110.10861153320052,62,57,67,107.9064393025365,528
109.99217987557209,30,25,35,107.79233627806065,648
110.7745296913971,58,53,63,108.55903909756917,982
110.77064278656368,25,20,30,108.55522993083241,712
111.05825562789589,47,42,52,108.83709051533796,503
110.56996117583401,33,28,38,108.35856195231733,592
110.19535016065475,79,74,84,107.99144315744165,598
110.76588896088433,41,36,46,108.55057118166664,423
111.31364474102962,76,71,81,109.08737184620902,673
111.24702286338035,35,30,40,109.02208240611274,418
111.37710420463947,30,25,35,109.14956212054668,151
111.0566167657444,31,26,36,108.8354844304295,271
111.6329327413593,73,68,78,109.40027408653211,494
111.64183962071971,76,71,81,109.40900282830532,697
111.34749687781522,72,67,77,109.1205469402589,159
111.45162603143372,53,48,58,109.22259351080504,324
112.72146231946522,35,30,40,110.46703307307591,414
112.45198718386735,51,46,56,110.20294744019,341
112.91753955661528,22,17,27,110.65918876548298,147
112.45382681973159,47,42,52,110.20475028333695,540
112.97345021584975,43,38,48,110.71398121153275,572
112.51822151601554,25,20,30,110.26785708569523,220
113.18857816243174,22,17,27,110.9248065991831,160
113.14068726152216,22,17,27,110.87787351629171,836
113.47527894897152,73,68,78,111.20577336999209,781
113.94169031663654,60,55,65,111.66285651030381,624
113.2390434123212,39,34,44,110.97426254407476,338
113.69800914939754,65,60,70,111.42404896640959,147
114.20236932103916,72,67,77,111.91832193461838,530
114.63597129559261,67,62,72,112.34325186968076,635
115.38360536507541,39,34,44,113.0759332577739,843
114.93408182873556,75,70,80,112.63540019216084,123
114.19821735040883,63,58,68,111.91425300340065,118
113.64540395293656,24,19,29,111.37249587387782,575
113.89571116528377,69,64,74,111.6177969419781,335
114.32383063532654,35,30,40,112.03735402262001,912
114.62523699752923,72,67,77,112.33273225757864,743
115.02913317531625,33,28,38,112.72855051180991,186
114.46207084560567,45,40,50,112.17282942869355,270
114.39919752171706,53,48,58,112.11121357128272,655
113.53316668086198,61,56,66,111.26250334724475,987
113.45110708067344,61,56,66,111.18208493905996,399
113.13228212596339,50,45,55,110.86963648344411,119
114.00907917095472,57,52,62,111.72889758753563,198
114.83584232482403,42,37,47,112.53912547832755,655
114.05487485103434,42,37,47,111.77377735401365,457
114.090216900907,29,24,34,111.80841256288885,529
114.3250868955917,23,18,28,112.03858515767986,814
114.38220534419963,45,40,50,112.09456123731565,775
114.09417391267614,51,46,56,111.81229043442262,892
114.00412930021722,46,41,51,111.72404671421288,848
113.47678237575329,41,36,46,111.20724672823822,346
113.2310624721849,42,37,47,110.9664412227412,818
112.91130109575289,69,64,74,110.65307507383783,807
113.33832828772347,43,38,48,111.071561721969,892
112.91815779642674,35,30,40,110.6597946404982,265
113.66626684854924,62,57,67,111.39294151157826,827
114.2928531651715,36,31,41,112.00699610186805,202
114.53344319023164,35,30,40,112.242774326427,405
114.13078357798521,20,15,25,111.8481679064255,272
114.07285577706232,76,71,81,111.79139866152107,637
115.09563858575578,58,53,63,112.79372581404066,861
115.84603833618904,27,22,32,113.52911756946526,564
116.19188333654441,62,57,67,113.86804566981351,595
116.14720000969746,52,47,57,113.8242560095035,507
115.59835231646667,73,68,78,113.28638527013734,256
116.7510254887088,56,51,61,114.41600497893462,729
115.99499910004053,34,29,39,113.67509911803971,412
116.02607962576633,35,30,40,113.705558033251,371
116.4192467666542,73,68,78,114.0908618313211,499
116.36276527411047,37,32,42,114.03550996862826,254
116.30432370443076,41,36,46,113.97823723034215,451
116.30992800000858,76,71,81,113.9837294400084,576
116.50838149360062,43,38,48,114.17821386372862,286
116.16201004330281,71,66,76,113.83876984243676,324
116.66056516986691,56,51,61,114.32735386646958,129
116.9823211827326,60,55,65,114.64267475907795,427
116.02577525255215,21,16,26,113.7052597475011,835
115.77311870673994,69,64,74,113.45765633260514,906
115.70428460975972,49,44,54,113.39019891756453,587
115.62730187475468,63,58,68,113.31475583725958,192
116.15916995550309,66,61,71,113.83598655639302,494
115.39343732428047,59,54,64,113.08556857779486,160
115.46916836783151,27,22,32,113.15978500047488,612
115.49367498499197,59,54,64,113.18380148529212,710
116.31868797189601,33,28,38,113.99231421245808,482
116.46687514202847,45,40,50,114.1375376391879,277
115.80588649910824,66,61,71,113.48976876912607,828
115.40331178267645,49,44,54,113.09524554702293,254
115.46859179641167,77,72,82,113.15921996048344,176
115.52308852477599,24,19,29,113.21262675428046,676
115.13910462995412,38,33,43,112.83632253735503,707
114.1748268946739,67,62,72,111.89133035678041,389
114.6716912216587,63,58,68,112.37825739722552,592
114.80338109224775,21,16,26,112.50731347040279,870
114.17166296884137,73,68,78,111.88822970946454,774
115.41709537561519,28,23,33,113.10875346810289,187
116.10318969522363,56,51,61,113.78112590131916,487
115.6962237313361,38,33,43,113.38229925670937,674
116.1323947917765,33,28,38,113.80974689594098,513
115.81216803727837,70,65,75,113.4959246765328,416
115.4555332817846,50,45,55,113.1464226161489,354
115.52656559197726,76,71,81,113.2160342801377,957
114.96899878520837,68,63,73,112.6696188095042,807
115.48066729677265,54,49,59,113.17105395083719,430
115.02241581770916,29,24,34,112.72196750135497,547
116.15046035285962,20,15,25,113.82745114580243,300
116.66368586246853,41,36,46,114.33041214521916,178
116.54860855034623,78,73,83,114.21763637933931,997
117.03110673372166,76,71,81,114.69048459904722,194
117.14901907084412,36,31,41,114.80603868942724,128
116.95876354873151,36,31,41,114.61958827775688,324
117.15069825702598,78,73,83,114.80768429188545,737
116.30863744715258,41,36,46,113.98246469820953,249
116.85714266863921,39,34,44,114.51999981526643,736
117.0214781850907,76,71,81,114.68104862138888,465
116.98109549944398,77,72,82,114.6414735894551,774
116.59102204840941,25,20,30,114.25920160744123,828
116.37028311674754,28,23,33,114.04287745441259,292
116.52108262911266,72,67,77,114.1906609765304,675
116.44907965768066,57,52,62,114.12009806452704,277
116.29636292358813,79,74,84,113.97043566511637,507
115.69938151097853,31,26,36,113.38539388075895,675
116.18068341473698,49,44,54,113.85706974644224,558
117.02944219337967,62,57,67,114.68885334951207,664
117.03902420849356,67,62,72,114.69824372432369,647
117.4001723643233,26,21,31,115.05216891703682,380
117.48286626261121,38,33,43,115.13320893735899,998
117.67879023620954,23,18,28,115.32521443148535,819
116.73050521139625,55,50,60,114.39589510716833,780
117.28474484343825,49,44,54,114.93904994656948,447
116.6595651875262,64,59,69,114.32637388377567,830
116.65942855069102,69,64,74,114.3262399796772,346
116.63541876161442,46,41,51,114.30271038638213,244
116.53775983242988,42,37,47,114.20700463578129,695
116.23047442788595,74,69,79,113.90586493932823,642
116.09901227083839,54,49,59,113.77703202542162,360
116.09191513437268,75,70,80,113.77007683168523,179
115.3293210165589,73,68,78,113.0227345962277,583
115.22654405800489,24,19,29,112.92201317684479,499
114.35548436906204,74,69,79,112.0683746816808,507
114.28126704565051,28,23,33,111.9956417047375,190
114.29062719111158,75,70,80,112.00481464728935,992
114.99574070171106,47,42,52,112.69582588767683,645
115.35193896713304,68,63,73,113.04490018779038,961
115.4997383486149,36,31,41,113.1897435816426,270
115.1175678669064,40,35,45,112.81521650956827,527
115.69357788582681,75,70,80,113.37970632811027,465
115.58821843953051,67,62,72,113.2764540707399,811
115.89839457071312,21,16,26,113.58042667929885,733
117.23494722946091,24,19,29,114.89024828487169,597
116.7955897693343,37,32,42,114.4596779739476,123
117.20393505178424,22,17,27,114.85985635074856,304
116.32967171813883,29,24,34,114.00307828377605,827
116.18715995173855,26,21,31,113.86341675270377,339
116.14494147505687,27,22,32,113.82204264555573,795
116.32330780225723,39,34,44,113.99684164621209,498
116.00525216748841,35,30,40,113.68514712413864,101
116.04641716520094,21,16,26,113.72548882189692,872
115.18857197509274,52,47,57,112.88480053559088,416
115.12086767852473,37,32,42,112.81845032495424,176
114.44213865045033,72,67,77,112.15329587744132,626
114.498199700706,37,32,42,112.20823570669188,430
114.95747844052359,22,17,27,112.65832887171311,256
115.49192540083682,74,69,79,113.18208689282008,841
114.70509099303304,67,62,72,112.41098917317238,515
115.77059070434849,69,64,74,113.45517889026152,743
115.86914000154827,74,69,79,113.5517572015173,388
116.17290870463992,37,32,42,113.84945053054712,217
116.14924314207782,47,42,52,113.82625827923626,256
115.6656035248793,53,48,58,113.35229145438171,118
115.40540690471965,68,63,73,113.09729876662526,553
115.01319630159979,31,26,36,112.71293237556779,153
114.72507350480299,70,65,75,112.43057203470693,886
113.71339978728292,40,35,45,111.43913179153726,490
112.95348858003493,34,29,39,110.69441880843422,329
112.69900927670457,46,41,51,110.44502909117048,493
112.90996425035526,44,39,49,110.65176496534815,969
113.77129472504038,56,51,61,111.49586883053956,810
112.84604594522311,23,18,28,110.58912502631864,328
112.83518341051973,45,40,50,110.57847974230934,358
111.88134373119733,54,49,59,109.64371685657339,362
112.26964994260065,66,61,71,110.02425694374864,103
112.75781700439164,45,40,50,110.5026606643038,538
113.70334611048361,67,62,72,111.42927918827394,475
114.06940330296301,39,34,44,111.78801523690375,132
113.69615006457875,27,22,32,111.42222706328717,720
114.54338240719561,53,48,58,112.25251475905169,580
114.70191328270352,71,66,76,112.40787501704945,685
114.47210091234487,78,73,83,112.18265889409797,533
114.78429990486596,67,62,72,112.48861390676863,283
115.39122266677641,22,17,27,113.08339821344089,844
114.48157954217854,71,66,76,112.19194795133497,569
114.90166526132785,56,51,61,112.6036319561013,561
114.77835960406622,21,16,26,112.4827924119849,774
115.09822781330182,41,36,46,112.79626325703578,629
115.18926444062991,71,66,76,112.88547915181731,775
115.32136111836819,45,40,50,113.01493389600083,979
115.74784527267772,78,73,83,113.43288836722417,640
115.48824567919206,27,22,32,113.17848076560821,920
115.08531434565843,33,28,38,112.78360805874526,585
115.55922367865084,21,16,26,113.24803920507782,356
116.02559334905165,78,73,83,113.70508148207061,924
115.91497689660527,47,42,52,113.59667735867316,455
115.44582839493498,63,58,68,113.13691182703627,393
115.18505264395725,47,42,52,112.8813515910781,223
115.67831492901182,62,57,67,113.36474863043158,569
116.74334323678107,37,32,42,114.40847637204544,166
115.95439127526254,59,54,64,113.63530344975729,426
115.77343234854386,28,23,33,113.45796370157298,469
116.75894725434347,64,59,69,114.4237683092566,995
117.05274597008221,56,51,61,114.71169105068057,671
116.46776489406021,25,20,30,114.138409596179,334
116.12360164622004,24,19,29,113.80112961329563,946
115.51181783539715,36,31,41,113.2015814786892,237
116.39258292005577,55,50,60,114.06473126165466,634
117.00634447068606,66,61,71,114.66621758127233,195
116.35654085687922,72,67,77,114.02941003974163,742
115.64290505938456,43,38,48,113.33004695819686,444
115.77348721647915,71,66,76,113.45801747214956,509
116.29299378947458,40,35,45,113.96713391368509,763
116.36122777539077,41,36,46,114.03400321988296,973
116.68037405302593,75,70,80,114.3467665719654,777
116.17247272614416,50,45,55,113.84902327162128,858
117.39449591735894,48,43,53,115.04660599901176,583
118.46418365691385,56,51,61,116.09489998377556,742
118.56260206454968,73,68,78,116.19135002325868,368
119.24464057465475,51,46,56,116.85974776316165,936
118.6648689596435,32,27,37,116.29157158045062,442
118.7600710694548,25,20,30,116.3848696480657,621
118.22940066970796,26,21,31,115.8648126563138,751
117.2658917001642,72,67,77,114.92057386616092,457
116.9612929537716,58,53,63,114.62206709469616,863
116.67054281477593,25,20,30,114.33713195848041,655
116.15914938534515,74,69,79,113.83596639763824,253
116.01683196820726,39,34,44,113.69649532884311,857
115.7194615461823,39,34,44,113.40507231525865,154
115.25210950547752,29,24,34,112.94706731536797,243
115.92174797266372,57,52,62,113.60331301321045,710
115.62737444999121,35,30,40,113.31482696099138,925
115.28811415636629,26,21,31,112.98235187323897,611
115.84073987342312,64,59,69,113.52392507595465,752
115.51411996022543,78,73,83,113.20383756102092,709
115.43836223819413,21,16,26,113.12959499343025,486
114.61166582187018,70,65,75,112.31943250543277,739
114.76353277892574,31,26,36,112.46826212334722,417
113.59090957369911,20,15,25,111.31909138222512,552
113.63979768484552,42,37,47,111.3670017311486,221
114.00121390371184,53,48,58,111.7211896256376,917
114.81020655117699,75,70,80,112.51400242015345,621
114.6924423498154,36,31,41,112.39859350281908,673
114.59532922492565,53,48,58,112.30342264042713,287
114.01897551932672,47,42,52,111.73859600894018,909
114.16030695946488,77,72,82,111.87710082027557,730
113.44105491927351,22,17,27,111.17223382088804,779
113.11851835234037,64,59,69,110.85614798529356,896
114.01639697588844,67,62,72,111.73606903637067,851
113.49620485512655,74,69,79,111.22628075802402,593
112.53621166577786,74,69,79,110.28548743246229,220
112.51103242248112,28,23,33,110.2608117740315,956
112.91565334117224,69,64,74,110.6573402743488,608
112.48271136884838,66,61,71,110.23305714147142,728
113.18875947458609,22,17,27,110.92498428509437,724
112.99590367984443,55,50,60,110.73598560624754,260
113.6861659824336,61,56,66,111.41244266278493,951
114.4997676896251,50,45,55,112.2097723358326,490
114.94490346685892,51,46,56,112.64600539752173,365
114.69962366770264,34,29,39,112.40563119434859,733
115.13194330604853,49,44,54,112.82930443992755,325
114.97428769725047,41,36,46,112.67480194330547,294
114.83783995086705,36,31,41,112.5410831518497,617
114.19351152324853,30,25,35,111.90964129278356,778
113.68065128285588,56,51,61,111.40703825719876,290
113.57211950659271,71,66,76,111.30067711646086,987
113.59062029830577,50,45,55,111.31880789233965,397
112.79313104345097,72,67,77,110.53726842258195,533
113.05489140988614,20,15,25,110.79379358168842,797
112.52507025274959,52,47,57,110.2745688476946,700
111.60097049744306,35,30,40,109.3689510874942,189
111.08051498377553,69,64,74,108.85890468410001,999
111.00873672852475,74,69,79,108.78856199395426,778
111.10311297452472,75,70,80,108.88105071503422,742
111.26789404796752,58,53,63,109.04253616700817,948
110.83317133841732,48,43,53,108.61650791164897,694
110.83387582570234,38,33,43,108.61719830918828,414
112.03020237762492,74,69,79,109.78959833007242,130
112.1521224833746,41,36,46,109.9090800337071,170
111.27428974073833,48,43,53,109.04880394592355,304
111.43558449077213,29,24,34,109.20687280095669,432
111.02021981837105,71,66,76,108.79981542200362,627
110.7102851487787,48,43,53,108.49607944580312,576
110.46390901318655,49,44,54,108.25463083292281,932
110.22789765374539,68,63,73,108.02333970067048,967
110.30245110213336,54,49,59,108.0964020800907,165
110.20213889008147,78,73,83,107.99809611227984,885
109.84609891682253,56,51,61,107.64917693848608,271
110.13618296919158,27,22,32,107.93345930980774,471
110.12278871622395,54,49,59,107.92033294189947,512
110.41240355513484,75,70,80,108.20415548403214,554
110.47348687442955,29,24,34,108.26401713694096,690
110.7302045740947,27,22,32,108.5156004826128,971
111.6668794022358,31,26,36,109.43354181419107,367
111.52263479552056,43,38,48,109.29218209961014,762
111.11492048439965,21,16,26,108.89262207471165,870
111.29372666183166,60,55,65,109.06785212859502,843
111.87294004038438,76,71,81,109.63548123957669,903
111.84068950840044,51,46,56,109.60387571823243,387
111.48365521219408,27,22,32,109.2539821079502,284
112.47041275687234,66,61,71,110.22100450173488,513
112.26525908314225,75,70,80,110.01995390147941,980
112.68957898513194,39,34,44,110.43578740542931,676
112.70137492181544,65,60,70,110.44734742337913,843
113.10635247458299,23,18,28,110.84422542509132,241
112.0867203815897,41,36,46,109.8449859739579,783
112.62482269527196,20,15,25,110.37232624136652,410
112.40163685185996,37,32,42,110.15360411482276,466
111.63385125171969,69,64,74,109.4011742266853,199
112.09290027799165,74,69,79,109.85104227243181,172
111.52179223188175,73,68,78,109.29135638724411,359
111.25357360348066,44,39,49,109.02850213141105,487
110.67482870084315,72,67,77,108.46133212682629,154
110.74818593101767,59,54,64,108.53322221239732,675
111.38321817929094,62,57,67,109.15555381570512,938
112.4403507705733,67,62,72,110.19154375516183,752
113.40260331238994,32,27,37,111.13455124614214,577
113.886674513442,34,29,39,111.60894102317316,567
113.55882272769743,25,20,30,111.28764627314348,246
113.99242147455197,62,57,67,111.71257304506094,344
113.9386973730944,68,63,73,111.65992342563251,239
112.9982926152768,72,67,77,110.73832676297125,557
112.88251446881756,27,22,32,110.6248641794412,825
112.54069141350405,65,60,70,110.28987758523397,369
112.37474535004395,42,37,47,110.12725044304307,117
112.3524895493997,74,69,79,110.1054397584117,368
112.265253754199,34,29,39,110.01994867911502,603
112.04291080630983,42,37,47,109.80205259018364,348
112.41978872289225,32,27,37,110.1713929484344,927
112.05454990982214,63,58,68,109.8134589116257,526
111.54044508013787,74,69,79,109.30963617853511,316
111.79102386101086,71,66,76,109.55520338379064,242
111.13053213984486,26,21,31,108.90792149704797,455
110.6903010976132,27,22,32,108.47649507566094,984
110.3459407168377,20,15,25,108.13902190250094,659
109.97118277007964,77,72,82,107.77175911467805,499
109.82169213100244,50,45,55,107.62525828838238,497
109.48016737781789,48,43,53,107.29056403026154,182
109.8313573466946,67,62,72,107.63473019976071,909
109.7193459335182,51,46,56,107.52495901484784,618
108.77872596163192,33,28,38,106.60315144239928,745
108.16189212118817,55,50,60,105.9986542787644,462
107.6034009715949,66,61,71,105.451332952163,152
107.72257952184879,28,23,33,105.56812793141181,982
108.22503955513709,32,27,37,106.06053876403435,108
108.00623387579454,39,34,44,105.84610919827864,387
107.98252953586983,56,51,61,105.82287894515242,511
107.90099886003478,38,33,43,105.74297888283408,247
108.13160420660394,59,54,64,105.96897212247185,100
108.03361666730136,74,69,79,105.87294433395533,443
106.93233869655879,76,71,81,104.79369192262762,149
107.18251862735858,22,17,27,105.0388682548114,934
107.4524763813947,38,33,43,105.30342685376681,588
107.0541389247959,23,18,28,104.91305614629998,285
106.52806403401091,58,53,63,104.39750275333068,176
106.0290574300277,36,31,41,103.90847628142716,638
106.34994151894091,68,63,73,104.22294268856209,917
107.04649553871405,71,66,76,104.90556562793977,591
107.24372352222035,32,27,37,105.09884905177594,775
107.19820316440344,35,30,40,105.05423910111537,533
107.13623841077582,74,69,79,104.9935136425603,941
107.7711334354461,45,40,50,105.61571076673718,493
106.8454215288008,50,45,55,104.70851309822478,320
106.77017885153964,38,33,43,104.63477527450884,378
107.46848296143088,34,29,39,105.31911330220225,562
107.31015466323146,58,53,63,105.16395156996683,528
107.18377745854806,46,41,51,105.0401019093771,250
107.76403278681747,65,60,70,105.60875213108112,124
107.48999195647488,53,48,58,105.34019211734538,827
107.57084994856915,24,19,29,105.41943294959776,730
107.39776822018241,43,38,48,105.24981285577876,630
107.8070552217939,42,37,47,105.65091411735803,734
107.61479927911404,60,55,65,105.46250329353175,893
107.60924279535017,23,18,28,105.45705793944316,875
107.70596001233142,28,23,33,105.55184081208479,338
106.83742759818983,31,26,36,104.70067904622603,371
106.59490466930013,69,64,74,104.46300657591414,224
106.84470198444134,27,22,32,104.70780794475252,846
107.03540526546102,66,61,71,104.89469716015181,637
106.5119561788277,71,66,76,104.38171705525114,221
107.05143302371903,47,42,52,104.91040436324465,258
108.27892475994537,76,71,81,106.11334626474645,636
108.91093833616222,69,64,74,106.73271956943897,443
109.1747926361661,66,61,71,106.99129678344278,717
108.83867334350802,56,51,61,106.66189987663786,972
108.6228692866084,35,30,40,106.45041190087623,379
109.15477751074677,70,65,75,106.97168196053182,966
109.15837363680646,65,60,70,106.97520616407033,802
108.6808138566416,30,25,35,106.50719757950877,357
108.47110790041775,48,43,53,106.30168574240939,315
108.58325749444238,37,32,42,106.41159234455353,613
108.79750354217789,20,15,25,106.62155347133434,357
108.66784023255335,28,23,33,106.49448342790228,684
109.44904063896021,68,63,73,107.260059826181,770
108.16643414016573,26,21,31,106.00310545736242,842
107.45075038806156,25,20,30,105.30173538030033,468
106.74956240391703,72,67,77,104.61457115583869,714
106.86024299063197,56,51,61,104.72303813081933,205
106.81380659330001,61,56,66,104.67753046143402,337
107.16614118079008,31,26,36,105.02281835717427,621
107.12237510935117,72,67,77,104.97992760716414,858
107.43904623697664,50,45,55,105.2902653122371,877
107.50723874810964,45,40,50,105.35709397314744,865
107.0977527644919,55,50,60,104.95579770920206,416
106.22901441450985,74,69,79,104.10443412621964,161
106.15824207723016,51,46,56,104.03507723568555,167
105.31943387409491,79,74,84,103.21304519661301,746
104.59396962904428,45,40,50,102.50209023646339,305
105.59565995949029,67,62,72,103.48374676030048,313
104.82155935900633,58,53,63,102.7251281718262,722
104.42340088947576,56,51,61,102.33493287168623,719
104.5566041793375,32,27,37,102.46547209575074,366
104.20468339968286,23,18,28,102.12058973168921,349
103.43384427699692,75,70,80,101.36516739145698,445
103.52613196271987,44,39,49,101.45560932346547,580
103.66101009039627,30,25,35,101.58778988858835,124
103.1582019043776,38,33,43,101.09503786629006,382
103.75598229073414,30,25,35,101.68086264491946,559
102.54732357762897,39,34,44,100.4963771060764,431
102.87915724139214,56,51,61,100.82157409656429,930
103.70079658118017,54,49,59,101.62678064955657,640
103.7143671746386,75,70,80,101.64007983114583,243
103.9320972124626,65,60,70,101.85345526821334,648
104.28029621090441,37,32,42,102.19469028668632,727
104.5698460805677,65,60,70,102.47844915895634,628
105.31244791369025,33,28,38,103.20619895541644,831
104.90425179178973,51,46,56,102.80616675595394,735
105.50133105938244,21,16,26,103.39130443819478,804
105.65912552695305,63,58,68,103.54594301641399,245
106.49307261022626,77,72,82,104.36321115802174,768
107.25449698085353,60,55,65,105.10940704123647,461
107.43661942085998,32,27,37,105.28788703244278,447
107.39196264520525,45,40,50,105.24412339230115,915
107.22308899818219,78,73,83,105.07862721821854,452
106.59594166368187,53,48,58,104.46402283040823,303
106.01556198832803,78,73,83,103.89525074856147,748
106.62840972966123,58,53,63,104.495841535068,901
107.04948098656591,51,46,56,104.9084913668346,480
106.77415466454487,72,67,77,104.63867157125397,678
106.71830258778388,71,66,76,104.5839365360282,836
106.31780295292472,68,63,73,104.19144689386623,453
105.8602072021038,38,33,43,103.74300305806172,780
105.7048770310477,65,60,70,103.59077949042674,868
106.05925946357902,43,38,48,103.93807427430744,249
105.9279524566595,23,18,28,103.8093934075263,975
106.16920151931927,26,21,31,104.04581748893288,433
105.81924473362702,22,17,27,103.70285983895448,387
105.52729480862611,22,17,27,103.41674891245358,785
105.98013299859444,66,61,71,103.86053033862255,244
106.02909022476354,72,67,77,103.90850842026826,918
106.43650157234941,26,21,31,104.30777154090242,367
106.23601621905061,71,66,76,104.1112958946696,419
106.12968140862507,55,50,60,104.00708778045257,712
106.31588040205398,74,69,79,104.1895627940129,507
106.16221212569197,58,53,63,104.03896788317813,362
106.34501752383478,30,25,35,104.21811717335808,338
107.12932696952133,28,23,33,104.98674043013091,393
106.08628443716698,54,49,59,103.96455874842364,757
106.0918322968555,68,63,73,103.96999565091839,181
105.88114958151176,20,15,25,103.76352658988152,850
105.52651660593159,22,17,27,103.41598627381296,593
105.88575931037377,23,18,28,103.7680441241663,923
105.19488052176393,65,60,70,103.09098291132865,320
104.67128267866924,46,41,51,102.57785702509585,850
